SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes
0,29,31,False,False,False,False,False,False,False,True
0,37,91,False,False,True,False,False,False,True,False
0,13,51,True,False,True,True,False,True,False,False
0,65,108,False,False,True,False,False,False,False,False
0,17,66,True,False,True,True,True,False,False,False
0,55,86,True,True,True,False,False,True,False,False
0,12,89,False,False,True,False,False,False,True,True
0,12,49,True,False,True,True,True,False,False,False
0,9,20,True,False,True,True,True,True,False,False
0,1,91,False,False,True,True,False,False,False,True
0,14,69,True,True,True,False,True,False,True,False
0,32,75,False,False,True,True,True,False,False,False
1,9,100,True,False,True,True,True,False,False,True
0,6,69,False,False,True,False,True,False,False,True
0,16,94,True,False,True,False,False,False,False,True
1,71,100,False,False,True,True,False,True,False,False
0,68,104,False,True,True,False,False,False,True,False
0,47,90,True,True,True,False,True,False,False,False
0,2,20,False,True,True,True,False,False,False,True
1,17,21,False,False,True,True,True,False,True,False
1,2,44,True,False,True,True,False,True,False,True
0,43,75,False,True,True,False,False,True,False,False
0,16,20,True,False,True,False,True,False,False,True
1,54,116,False,False,True,True,True,False,False,False
1,57,80,True,False,True,False,False,False,True,False
0,26,50,True,True,True,False,True,False,False,False
1,1,94,True,False,True,True,True,False,True,True
0,29,31,False,False,False,False,False,False,False,False
0,3,20,False,False,True,True,True,False,False,False
0,66,66,True,False,True,False,True,False,False,False
0,3,78,True,False,True,False,False,False,False,True
0,28,55,False,False,True,False,False,False,False,False
0,10,86,False,True,True,False,False,False,True,False
1,13,95,False,False,True,False,False,False,True,True
0,55,90,True,True,True,True,True,True,False,False
0,35,85,True,True,True,False,True,False,False,True
1,70,105,True,False,True,False,False,False,False,False
0,17,67,True,True,True,True,True,False,False,False
0,6,79,True,False,True,False,False,False,False,False
0,22,100,True,True,True,True,False,True,False,False
0,16,71,True,False,True,False,False,False,True,False
0,72,75,True,False,True,True,False,False,False,False
0,4,92,False,False,True,False,True,True,False,True
0,57,95,False,False,True,False,False,False,True,False
0,72,116,False,False,True,True,True,True,False,False
0,62,104,False,False,True,False,False,False,False,False
0,56,110,False,False,True,False,False,False,False,False
0,71,20,False,True,True,False,False,False,True,False
0,56,36,True,True,False,False,True,True,False,False
1,26,66,False,False,True,False,True,False,False,False
0,7,25,False,True,False,False,False,False,True,False
0,13,74,True,False,True,True,True,False,True,False
0,37,79,False,False,True,False,False,False,True,True
0,23,91,False,True,True,True,True,True,False,False
0,18,81,True,False,True,True,True,False,False,True
0,27,55,True,False,True,True,True,False,True,False
0,1,20,True,False,True,False,False,False,False,False
0,71,49,True,False,False,False,True,False,True,True
1,16,79,True,False,True,False,True,False,True,False
0,71,116,True,False,True,False,False,False,False,False
0,8,58,False,False,True,False,True,False,False,False
0,21,82,True,False,True,True,False,True,False,True
0,72,25,True,True,True,True,True,False,False,False
0,1,51,True,False,True,True,True,False,False,True
0,72,90,False,True,True,False,True,False,False,False
0,46,73,True,False,True,False,False,False,False,False
0,1,20,True,True,True,False,True,False,False,True
0,66,25,True,False,True,False,False,False,True,False
0,7,20,False,False,True,False,False,True,False,False
0,6,21,True,False,True,True,False,False,False,False
0,20,20,False,False,True,False,False,False,False,False
0,72,99,True,False,True,False,False,True,False,False
0,4,54,True,False,True,True,True,False,False,True
0,9,66,False,True,True,True,True,False,False,False
0,1,20,False,False,True,False,True,False,True,False
0,5,40,False,False,False,True,False,True,False,True
0,43,99,False,True,True,False,False,False,False,False
0,4,76,True,False,True,False,False,False,False,True
0,5,89,False,False,True,True,False,False,True,True
0,72,114,False,False,True,True,False,False,False,False
0,71,59,False,True,False,True,True,False,False,False
0,24,20,False,True,True,True,True,False,False,False
0,10,56,False,True,True,False,True,True,False,False
0,36,86,False,False,True,True,True,False,False,False
0,72,70,True,False,True,True,False,False,True,False
0,1,69,False,False,True,False,False,False,False,True
0,58,56,False,True,False,True,False,False,True,False
0,27,56,False,False,True,False,False,False,False,False
0,63,71,True,False,True,False,False,True,False,False
0,8,19,False,True,True,False,False,False,False,False
0,29,20,False,False,True,False,True,False,False,False
0,34,50,True,False,True,True,True,False,False,False
0,36,20,False,True,True,False,False,False,False,False
1,16,54,False,False,True,False,False,True,False,False
0,8,84,True,False,True,True,False,True,False,True
1,48,91,True,False,True,False,True,True,False,False
0,44,106,True,False,True,False,False,True,False,False
0,24,29,True,False,False,False,False,False,True,False
0,29,80,True,False,True,False,False,False,False,True
0,4,74,False,True,True,False,False,False,False,True
0,58,24,False,True,True,False,True,True,False,False
0,1,92,False,False,True,False,False,False,False,True
0,37,20,True,True,True,False,False,False,True,False
0,69,96,False,False,True,False,False,True,False,False
0,20,24,False,False,False,False,False,False,False,True
1,69,110,True,False,True,False,False,False,True,False
1,16,94,False,False,True,True,True,False,False,True
1,54,72,False,False,True,False,True,False,False,False
0,69,59,False,True,True,True,True,True,False,False
0,9,92,False,False,True,False,False,False,False,True
0,47,75,False,False,True,False,False,True,False,False
1,35,108,False,False,True,True,True,False,False,False
0,1,49,False,False,True,False,False,False,True,False
1,43,90,True,False,True,False,False,False,False,True
0,15,100,False,False,True,False,False,False,False,False
0,65,109,True,True,True,True,True,False,False,True
1,5,46,False,False,False,False,False,True,False,True
0,35,21,False,False,True,True,True,False,False,False
0,9,103,True,True,True,False,False,True,False,False
0,8,60,False,False,True,True,False,True,False,False
0,70,39,True,False,False,False,False,False,False,False
0,57,84,False,True,True,False,True,True,False,False
0,43,86,True,False,True,False,True,False,False,False
1,5,50,True,False,True,False,False,False,False,True
1,6,96,True,False,True,False,True,False,False,True
0,11,61,True,False,True,False,True,False,True,False
0,60,60,False,True,False,True,True,False,True,False
0,4,80,True,False,True,True,False,False,True,True
0,16,101,False,True,True,False,False,True,False,False
0,15,20,True,False,True,False,False,False,False,False
0,66,60,False,True,True,False,True,False,False,False
0,30,64,False,True,True,False,True,False,False,False
0,1,50,False,False,True,False,False,False,False,False
0,55,104,False,False,True,False,True,False,False,False
0,48,111,True,False,True,True,False,False,True,False
0,64,105,True,False,True,True,True,False,False,False
0,11,20,False,True,True,False,False,True,False,True
0,51,95,True,False,True,True,True,True,False,True
1,72,64,True,False,False,True,False,False,True,False
0,50,20,True,True,True,True,True,False,False,False
1,2,82,False,False,True,True,False,False,False,False
0,4,106,False,False,True,False,False,False,False,True
0,71,111,False,False,True,True,False,False,True,False
0,25,54,True,True,True,False,True,False,False,False
0,25,85,True,False,True,False,True,False,False,True
0,67,75,False,False,True,False,True,False,False,False
0,1,36,False,False,False,True,True,True,False,False
0,9,25,True,False,False,True,True,False,False,False
0,54,24,True,True,True,True,True,False,False,False
0,9,78,False,False,True,False,True,False,False,True
0,45,110,True,True,True,False,False,False,False,False
0,9,20,True,False,True,True,True,False,False,False
0,1,44,False,False,True,False,False,False,True,True
1,17,82,True,False,True,False,False,False,False,True
0,68,20,True,True,True,False,False,True,False,False
0,70,114,False,False,True,False,False,True,False,False
0,39,86,True,True,True,False,False,True,False,True
0,2,60,True,True,True,True,True,False,True,False
0,40,106,True,False,True,True,True,False,False,False
0,27,102,False,False,True,False,True,False,False,False
0,37,100,False,False,True,True,False,False,True,False
0,41,98,False,False,True,True,False,True,False,False
0,1,20,False,False,True,True,False,True,False,False
0,7,35,True,False,False,True,True,False,True,False
1,72,88,False,True,True,True,True,False,False,False
0,8,51,True,True,True,False,False,False,True,True
1,26,79,False,False,True,False,True,False,False,False
0,4,30,True,False,False,True,False,False,True,True
0,25,66,False,False,True,True,False,False,False,False
0,41,104,False,False,True,False,False,False,False,False
0,57,58,True,False,False,True,False,False,True,False
0,40,96,False,True,True,True,True,False,False,False
1,52,106,False,False,True,False,False,True,False,False
0,68,54,False,False,True,False,False,False,False,False
0,1,20,True,False,True,True,False,False,False,True
0,49,84,True,False,True,True,False,False,True,True
0,13,19,False,False,True,False,True,False,False,False
0,1,19,False,False,True,False,False,False,False,False
0,2,94,True,False,True,False,True,False,False,True
1,61,65,False,True,True,False,False,True,False,False
0,10,55,False,True,True,True,True,True,False,True
0,24,20,False,True,True,True,True,True,False,False
0,34,80,False,False,True,True,False,False,False,False
0,70,101,True,True,True,True,True,True,False,False
0,1,20,True,False,True,True,True,False,False,True
0,19,90,True,False,True,False,False,False,False,False
0,56,25,False,True,True,True,True,False,False,False
0,71,24,False,False,True,True,True,True,False,False
0,23,25,False,False,True,True,True,False,False,False
0,6,46,False,False,True,True,True,False,False,False
0,50,43,True,True,False,False,False,False,False,False
0,1,86,False,False,True,True,False,False,True,True
0,62,96,True,False,True,False,False,False,False,False
0,48,20,True,False,True,True,True,True,False,False
0,9,65,False,True,True,False,False,False,False,True
1,52,111,True,False,True,False,True,False,False,False
0,26,70,False,False,True,True,False,False,False,False
0,12,95,True,False,True,True,False,False,True,False
0,25,25,True,True,True,False,False,False,True,False
0,45,84,True,True,True,False,False,False,True,False
0,60,94,False,True,True,True,True,False,False,False
1,16,85,True,False,True,True,True,True,False,False
0,37,41,True,False,False,False,False,False,False,False
0,49,20,False,False,True,False,True,False,False,False
0,7,94,True,False,True,True,True,False,True,False
1,40,56,True,False,True,False,False,False,True,False
0,39,101,True,True,True,False,False,False,True,False
0,64,104,True,False,True,True,True,False,False,False
0,1,80,True,False,True,False,False,False,False,True
0,44,20,True,False,True,True,True,False,True,False
0,28,75,True,True,True,False,True,False,False,True
0,59,107,True,False,True,True,True,True,False,True
0,5,84,False,True,True,True,True,False,False,True
1,18,20,False,False,True,True,True,False,True,False
1,52,50,False,False,False,False,True,False,False,False
0,71,87,False,True,True,True,True,False,True,False
0,23,24,False,True,True,True,True,False,False,False
0,38,20,False,False,True,False,False,False,True,False
0,57,95,False,True,True,True,True,False,False,False
0,45,74,False,False,True,True,True,False,False,False
0,42,20,True,False,True,False,False,False,False,False
0,72,85,False,True,True,False,False,False,False,False
0,1,44,True,True,True,False,False,False,False,False
0,3,55,False,False,True,False,False,False,False,True
0,2,49,False,False,True,False,True,False,True,False
0,7,81,False,False,True,False,True,False,False,True
0,46,109,True,False,True,False,False,False,False,False
0,19,90,False,False,True,False,False,False,False,True
0,30,94,False,False,True,False,False,False,False,False
0,33,20,False,False,True,True,True,False,False,False
1,29,101,True,False,True,True,False,True,False,False
0,3,90,True,True,True,True,True,False,False,False
0,58,20,False,True,True,True,False,False,True,False
0,72,108,False,True,True,False,False,True,False,False
0,1,80,False,False,True,True,True,False,True,True
1,32,79,False,False,True,False,False,False,False,False
0,3,75,False,False,True,True,True,False,False,False
1,33,55,True,False,False,True,True,False,True,False
1,56,68,False,False,True,False,False,False,True,False
0,3,59,False,True,True,False,True,False,False,False
0,6,70,True,True,True,True,False,False,False,False
0,58,103,True,False,True,False,False,False,True,True
0,38,20,False,True,True,True,False,False,True,False
0,2,29,False,True,False,False,True,False,False,False
0,72,105,True,False,True,False,False,False,False,False
0,47,87,True,False,True,False,False,False,False,False
0,9,88,True,False,True,False,False,False,False,False
0,3,95,False,False,True,False,True,False,False,True
0,72,25,False,True,True,True,True,False,False,False
1,13,90,True,False,True,True,False,False,True,True
0,72,115,False,False,True,False,False,False,True,False
0,72,103,False,True,True,False,False,False,True,False
0,2,45,True,False,True,False,True,False,False,True
0,27,55,True,True,True,False,True,False,False,False
0,6,84,False,False,True,False,True,False,False,True
0,65,20,True,False,True,True,False,True,False,False
0,50,20,True,False,True,True,False,True,False,False
1,67,25,True,False,True,False,False,True,False,False
1,71,71,True,False,True,True,True,True,False,False
0,30,100,True,False,True,False,False,False,True,False
0,30,69,False,False,True,False,False,False,False,False
0,1,70,True,False,True,False,False,False,True,True
0,50,100,False,False,True,False,False,False,False,False
0,46,61,True,False,False,True,False,False,True,False
0,26,85,True,False,True,True,True,False,False,False
0,71,19,False,False,True,False,False,False,False,False
1,62,96,False,True,True,False,False,True,False,False
0,70,78,True,True,True,True,True,False,False,False
0,13,85,False,False,True,False,True,False,False,True
0,13,44,True,True,True,True,False,False,True,False
0,14,31,True,False,False,True,False,False,True,False
0,53,20,True,False,True,True,False,False,True,False
0,18,50,False,False,True,True,False,False,False,False
0,20,91,True,False,True,False,False,False,True,False
0,1,25,False,True,False,False,True,True,False,False
0,22,79,True,True,True,False,False,True,False,False
0,68,45,False,False,False,False,False,False,True,False
0,61,61,False,True,False,False,False,True,False,False
1,30,50,True,False,True,True,False,False,True,True
0,56,81,False,True,True,True,True,False,False,False
1,13,94,True,False,True,False,False,False,False,False
0,60,96,True,False,True,False,True,False,False,True
0,55,59,True,False,True,False,False,False,True,False
0,11,21,False,True,True,True,False,False,True,False
0,69,109,False,True,True,False,False,True,False,False
0,27,20,True,False,True,False,False,False,False,False
0,1,19,True,True,True,False,False,False,False,False
1,37,90,False,False,True,False,False,True,False,False
0,68,24,True,False,True,False,False,False,False,False
0,63,81,False,False,True,False,False,False,False,False
0,3,20,False,False,True,True,True,False,True,False
1,9,84,True,False,True,False,False,False,False,True
1,49,81,True,False,True,False,True,True,False,False
0,35,85,False,False,True,False,False,False,True,True
0,60,109,True,False,True,False,False,False,True,False
0,34,77,True,True,True,False,False,False,True,False
0,6,55,False,True,True,False,True,False,False,False
0,1,20,True,True,True,False,False,False,False,False
0,7,100,False,False,True,True,True,False,False,False
0,1,55,True,False,True,False,False,False,True,False
0,14,20,True,True,True,False,False,False,False,False
0,47,95,False,False,True,False,True,False,False,False
0,67,85,False,False,True,False,False,False,False,False
0,4,25,False,False,True,False,False,False,False,False
1,1,73,False,False,True,True,True,False,False,True
1,37,92,True,False,True,False,False,False,False,True
0,31,50,False,False,False,False,False,False,True,False
0,44,85,False,False,True,False,True,False,False,True
0,53,98,False,False,True,False,True,False,False,True
0,13,20,True,False,True,False,False,False,True,False
0,71,26,False,False,True,False,False,False,True,False
0,1,19,True,True,True,True,True,False,False,False
0,18,49,True,False,True,False,False,False,False,True
0,3,64,False,False,True,False,False,True,False,True
0,72,109,False,True,True,False,True,False,False,False
1,72,114,True,False,True,True,True,False,False,False
0,3,20,False,False,True,False,False,False,True,False
0,27,69,True,False,True,True,False,False,False,False
0,22,20,True,True,True,True,True,False,True,False
0,7,25,True,False,True,False,True,False,False,False
0,9,75,False,False,True,True,False,True,False,True
0,4,20,True,True,True,False,False,False,False,False
0,8,20,False,True,True,True,True,False,False,False
0,35,56,False,True,True,False,False,False,False,False
0,61,106,False,False,True,True,False,False,False,False
0,18,76,True,False,True,False,True,False,False,False
1,62,98,False,False,True,False,True,False,False,False
0,3,51,False,False,False,False,False,False,False,True
0,72,116,False,False,True,False,True,False,False,False
0,70,68,True,False,True,False,False,False,False,False
0,16,55,True,False,True,False,True,False,True,False
0,14,76,True,False,True,True,False,False,True,False
0,14,71,False,False,True,False,True,False,False,True
0,66,58,False,True,True,False,False,False,False,False
0,1,59,False,True,True,True,True,False,False,True
0,68,110,False,False,True,True,True,True,False,False
0,51,60,False,False,True,True,False,False,False,False
0,25,19,True,True,True,True,True,False,False,False
1,66,103,False,False,True,True,True,False,True,False
1,36,92,False,False,True,True,False,False,True,False
0,3,25,False,False,True,True,False,False,True,False
0,31,91,True,False,True,False,False,True,False,False
0,6,19,True,False,True,True,True,True,False,False
0,2,68,True,False,True,True,True,True,False,True
0,5,56,False,False,True,True,False,False,False,False
1,16,70,True,False,True,True,True,False,False,False
0,5,20,True,False,True,True,True,True,False,False
1,1,70,False,False,True,True,False,False,False,True
0,72,19,True,False,True,False,False,True,False,False
0,11,74,True,False,True,False,False,False,False,True
0,13,97,False,False,True,False,False,False,True,True
0,9,71,False,False,True,False,False,False,False,True
0,6,76,True,False,True,True,False,False,True,True
1,52,109,False,False,True,False,False,False,False,False
0,1,44,False,False,True,False,True,False,False,False
0,5,20,False,False,True,True,True,False,True,False
0,26,98,True,False,True,True,True,False,False,True
0,72,21,False,True,True,True,True,False,False,False
0,37,20,False,False,True,True,True,False,False,False
1,71,87,True,True,True,False,True,False,False,False
1,1,25,True,False,False,False,False,False,False,True
1,23,104,True,False,True,True,False,False,False,False
0,62,19,False,False,True,True,True,False,True,False
0,56,24,False,False,True,False,True,False,False,False
0,52,59,False,False,True,True,True,False,True,False
0,68,108,True,False,True,False,False,True,False,False
0,43,35,True,False,False,False,False,True,False,False
0,72,108,True,False,True,False,True,False,False,False
1,1,71,False,False,True,False,False,True,False,False
0,34,61,False,True,True,True,False,False,True,False
0,58,60,False,True,False,False,True,False,False,False
1,60,106,False,False,True,True,False,True,False,False
1,28,26,False,False,True,False,False,False,True,False
1,26,85,False,False,True,True,False,False,True,True
0,34,70,False,False,True,True,True,True,False,True
0,68,83,False,True,True,False,True,False,False,True
1,3,79,False,False,True,False,False,True,False,True
0,42,104,False,False,True,False,True,False,False,False
1,46,101,True,True,True,True,False,False,True,True
0,46,54,False,False,True,True,True,True,False,True
0,4,20,True,True,True,False,True,False,False,False
1,60,81,True,True,True,True,False,False,True,False
0,72,118,True,False,True,True,False,False,True,True
1,8,70,True,False,True,True,True,False,False,False
0,40,81,True,False,True,False,False,False,True,False
1,33,59,False,False,False,True,False,True,False,False
1,65,95,False,False,True,False,False,False,True,False
0,4,70,False,False,True,False,False,True,False,True
0,62,100,False,True,True,False,False,True,False,True
0,48,70,False,True,True,False,True,True,False,False
0,32,19,True,True,True,False,True,True,False,False
0,9,95,False,False,True,True,False,False,True,True
0,61,81,True,False,True,False,False,False,False,False
1,1,69,False,True,True,True,True,False,False,True
0,56,45,False,False,False,True,True,False,False,False
0,2,86,False,False,True,True,False,True,False,True
1,7,85,True,False,True,False,True,True,False,True
1,51,20,False,False,True,False,False,True,False,False
0,71,83,True,False,True,False,True,False,True,False
1,37,76,False,False,True,True,False,True,False,True
0,24,56,True,False,True,False,True,True,False,True
0,35,20,True,True,True,False,False,False,False,False
0,52,100,False,True,True,False,False,False,False,False
0,53,55,True,False,False,True,False,False,False,False
0,12,20,True,False,True,False,True,True,False,False
0,68,84,False,True,True,False,False,False,False,False
0,33,68,True,False,True,False,False,False,True,True
0,54,105,True,False,True,False,False,False,False,True
1,22,90,True,False,True,False,True,True,False,False
0,31,104,False,False,True,False,False,False,False,False
0,10,80,False,False,True,False,True,False,False,True
0,70,74,False,True,True,False,True,True,False,False
0,17,21,True,False,True,False,False,False,True,False
0,41,75,False,False,True,False,True,False,False,False
0,51,21,False,False,True,True,True,False,False,False
0,23,77,False,True,True,True,True,False,False,False
0,64,87,False,True,True,True,False,False,True,False
0,24,25,True,False,True,True,False,True,False,False
0,1,35,False,False,False,False,False,False,False,True
0,10,70,False,True,True,True,False,False,False,False
0,2,76,True,False,True,True,True,False,False,True
0,2,70,False,True,True,True,False,False,False,True
0,5,26,True,True,True,True,True,False,False,True
0,3,70,False,False,True,False,False,False,False,False
0,6,20,True,True,True,False,False,False,False,False
0,8,65,False,False,True,True,False,False,False,False
0,6,49,False,False,True,False,False,True,False,False
1,1,71,False,False,True,False,True,False,False,True
0,5,99,False,True,True,False,False,False,True,True
0,42,97,True,True,True,True,True,False,False,False
0,49,60,False,False,True,True,False,True,False,True
0,36,19,False,True,True,True,False,False,True,False
0,1,25,False,False,False,False,False,True,False,False
0,8,20,True,False,True,False,False,True,False,False
0,19,40,False,False,False,True,False,True,False,False
1,43,94,True,False,True,False,False,False,False,False
0,52,89,True,False,True,True,False,True,False,False
0,39,59,False,False,True,True,True,False,False,False
0,1,44,False,True,True,False,True,False,False,True
0,41,20,False,False,True,False,False,False,False,False
0,5,49,True,True,True,False,True,False,False,False
0,6,71,False,False,True,False,False,True,False,False
0,59,66,True,False,True,False,False,False,False,False
0,40,97,True,False,True,True,False,False,True,True
0,11,100,False,False,True,False,True,False,True,True
0,22,20,True,True,True,False,False,False,False,False
0,37,96,True,False,True,True,False,False,False,False
0,61,94,True,False,True,False,True,False,False,False
0,63,80,True,False,True,False,False,False,True,False
0,69,20,False,True,True,True,True,True,False,False
0,4,74,True,False,True,False,True,False,False,True
0,30,20,False,True,True,False,False,False,True,False
0,59,111,True,True,True,True,True,False,False,False
0,1,70,False,False,True,False,False,True,False,True
0,61,51,False,True,False,False,False,False,True,False
0,33,20,False,True,True,False,False,False,True,False
0,19,56,False,False,True,True,False,False,True,False
0,43,65,False,False,True,False,True,True,False,False
0,21,111,True,False,True,False,False,False,False,True
0,1,70,False,False,True,False,True,False,False,False
0,40,20,True,True,True,False,False,True,False,False
0,41,40,False,False,False,False,False,True,False,False
1,15,90,False,False,True,True,False,False,True,True
0,71,82,False,False,True,True,True,True,False,False
0,64,70,True,False,True,True,True,False,False,False
0,61,98,True,True,True,False,False,True,False,False
0,71,47,False,False,False,True,True,False,True,False
0,2,45,False,False,False,False,False,False,False,True
0,1,70,True,False,True,True,False,False,True,True
1,38,57,False,False,True,True,True,True,False,True
0,35,50,False,True,True,True,True,False,False,False
0,16,91,True,True,True,False,False,True,False,False
0,22,50,False,False,True,False,True,False,False,False
0,71,25,False,False,True,False,False,True,False,False
0,14,50,True,False,True,True,True,False,False,False
1,46,60,True,False,False,False,True,False,False,True
1,3,95,True,False,True,True,False,False,True,True
0,20,20,False,True,True,False,False,True,False,False
0,1,80,True,False,True,True,True,False,False,True
0,63,20,False,True,True,True,True,True,False,False
0,51,60,True,False,True,True,True,False,False,False
0,71,80,True,False,True,False,True,True,False,False
1,72,112,False,False,True,True,True,False,False,False
0,2,20,False,False,True,True,True,False,True,False
1,3,70,False,False,True,False,False,False,False,True
0,2,74,False,True,True,True,True,False,False,True
0,11,20,True,False,True,False,False,False,False,False
0,19,20,True,False,True,False,True,False,False,False
0,4,29,False,False,False,True,False,False,True,False
0,4,61,True,True,True,False,False,False,True,True
0,58,93,True,True,True,False,False,True,False,False
0,1,21,True,False,True,False,False,False,False,False
0,1,69,True,False,True,False,True,False,False,True
0,22,20,False,False,True,False,True,True,False,False
0,5,76,False,False,True,True,True,False,True,False
0,53,91,False,False,True,True,False,True,False,False
0,24,51,True,False,True,False,False,False,False,False
0,31,66,True,False,True,True,True,True,False,False
0,7,20,False,False,True,False,False,False,False,True
0,1,50,False,False,True,False,False,False,False,False
1,57,94,True,False,True,True,True,False,False,False
0,3,20,False,False,True,True,True,False,True,False
1,47,80,False,False,True,True,False,False,False,True
0,53,109,False,False,True,True,False,False,True,False
1,69,90,True,False,True,True,False,True,False,True
0,1,44,False,False,True,False,False,False,False,False
0,36,56,False,False,True,True,False,False,True,False
0,52,96,False,True,True,False,False,False,True,False
0,5,19,True,False,True,False,False,True,False,False
0,22,65,False,False,True,False,False,True,False,False
1,1,80,True,False,True,False,True,False,False,True
0,69,24,False,False,True,False,True,True,False,False
0,56,99,True,False,True,False,False,False,True,False
0,72,80,False,True,True,False,False,False,False,False
0,42,48,True,True,False,False,False,False,False,False
0,18,89,False,False,True,False,False,False,False,False
1,41,101,False,False,True,True,True,False,False,False
0,71,115,False,True,True,False,True,False,False,False
0,63,20,True,False,True,False,True,False,False,False
0,10,25,True,True,True,True,True,False,False,False
0,26,76,True,False,True,False,False,False,False,False
0,34,20,True,True,True,True,True,False,False,False
0,1,24,True,False,True,False,False,False,False,True
0,72,25,False,False,True,True,False,True,False,False
0,31,87,False,True,True,True,False,False,True,True
0,18,96,False,False,True,False,False,False,False,False
1,22,97,True,False,True,True,True,False,False,True
0,3,74,True,False,True,False,False,False,True,False
0,22,26,False,False,True,False,False,False,False,False
0,19,60,True,False,True,False,False,False,False,False
0,37,55,True,False,True,False,False,False,False,False
0,72,105,True,True,True,True,True,True,False,False
0,72,84,False,False,True,True,True,False,False,False
0,37,20,False,True,True,False,True,True,False,False
1,25,69,False,False,True,True,True,True,False,False
0,39,103,False,False,True,False,False,False,False,True
0,12,20,True,False,True,True,True,False,False,False
0,1,45,True,False,False,True,True,False,False,True
0,2,80,True,False,True,True,False,False,True,False
0,70,85,False,False,True,False,True,False,False,False
0,21,84,True,False,True,False,False,False,False,False
0,64,25,False,False,True,False,True,False,False,False
1,57,105,True,False,True,False,False,False,True,False
0,59,24,False,False,True,True,True,False,False,False
1,8,43,True,False,False,False,False,False,False,False
0,1,70,True,True,True,False,False,False,False,True
0,68,88,False,True,True,False,True,False,False,False
0,1,71,False,False,True,False,True,False,False,False
0,11,51,False,False,True,True,True,False,False,False
0,1,89,True,True,True,True,True,False,False,True
0,48,20,False,True,True,True,True,False,False,False
0,23,54,True,True,True,False,True,True,False,False
0,10,80,False,False,True,False,False,False,False,True
0,37,89,False,True,True,False,False,False,False,False
0,59,76,False,True,True,True,False,True,False,False
0,16,49,True,False,True,True,False,False,False,False
0,1,25,False,False,False,False,False,False,False,True
0,57,20,True,True,True,False,False,False,False,False
0,17,25,True,True,True,False,True,False,False,False
0,38,92,True,False,True,False,False,True,False,False
0,64,25,False,True,True,True,True,False,False,False
0,4,56,True,False,True,True,True,False,False,False
0,57,104,False,False,True,False,False,True,False,True
0,10,66,False,True,True,True,True,True,False,False
1,34,109,True,True,True,False,False,True,False,False
0,31,71,True,False,True,False,False,False,False,False
0,4,88,True,False,True,True,True,False,False,True
0,71,60,False,True,False,False,False,False,True,False
0,35,70,False,False,True,True,True,False,True,True
0,11,79,False,False,True,True,True,False,False,False
1,30,104,False,False,True,False,False,False,False,False
0,12,85,False,False,True,True,True,False,False,False
0,43,25,False,True,True,False,True,True,False,False
0,62,100,False,True,True,True,True,False,False,True
1,51,84,True,True,True,True,False,False,True,True
0,55,19,True,True,True,False,False,False,False,False
0,14,85,True,False,True,False,True,False,False,True
0,70,65,True,False,True,False,False,False,False,False
1,61,82,True,False,True,False,False,True,False,False
0,55,55,True,True,True,False,False,False,False,False
0,10,90,True,False,True,True,True,False,False,True
0,70,20,True,True,True,False,True,True,False,False
0,44,95,False,False,True,False,False,False,False,False
0,64,87,True,False,True,True,True,False,False,False
1,33,94,True,False,True,True,True,True,False,False
0,38,80,False,True,True,False,False,False,False,True
0,15,30,True,True,False,False,True,False,False,False
0,53,100,False,False,True,True,True,False,True,False
1,20,84,True,False,True,False,False,True,False,False
0,16,20,True,False,True,True,True,False,False,True
0,2,44,True,True,True,False,False,False,True,False
0,40,65,False,False,True,False,False,True,False,False
1,32,94,True,False,True,False,False,False,True,False
0,4,20,True,False,True,True,True,False,False,False
0,68,56,False,False,True,True,True,False,True,False
0,52,109,True,False,True,True,True,False,False,False
0,11,20,False,True,True,False,True,False,False,False
0,70,114,True,False,True,False,False,False,True,False
0,22,20,True,True,True,False,True,False,False,False
0,33,93,True,False,True,False,True,False,False,False
0,1,19,False,False,True,True,False,False,True,True
0,14,51,True,False,False,True,True,False,False,True
0,52,63,True,False,True,True,False,False,True,False
0,53,54,False,False,False,False,False,False,False,False
0,29,55,False,False,True,False,True,False,False,False
1,66,108,False,False,True,False,False,False,True,False
0,72,114,True,False,True,False,True,False,False,False
0,72,60,False,False,True,True,True,False,False,False
0,1,75,False,False,True,True,True,False,True,True
0,39,60,False,True,True,True,True,False,False,False
0,8,71,False,False,True,True,True,False,True,True
0,4,81,True,True,True,True,True,True,False,True
1,35,40,False,False,False,False,False,False,True,False
0,20,20,False,True,True,False,False,True,False,False
0,22,21,False,False,True,True,True,False,False,False
1,27,86,False,False,True,True,True,False,False,False
0,66,75,True,True,True,True,True,False,False,False
0,23,20,False,True,True,False,False,False,False,False
0,41,99,False,False,True,True,True,False,False,False
1,65,71,True,False,True,False,True,True,False,False
0,69,105,True,True,True,True,False,True,False,False
0,2,46,False,False,True,False,False,True,False,False
1,35,99,False,False,True,False,False,False,False,False
0,62,24,True,True,True,True,False,False,True,False
1,13,107,True,False,True,False,False,False,True,True
0,29,46,True,False,False,False,False,False,False,False
0,1,20,True,False,True,False,False,False,False,False
0,3,74,False,False,True,False,False,True,False,True
0,1,20,True,True,True,False,False,False,False,False
0,8,20,False,False,True,True,True,False,False,False
0,49,52,False,False,True,True,True,False,True,False
0,38,101,True,True,True,False,False,False,True,False
